id,smoking,yield
159527,0.5,0.04767324715392188
159528,0.5,0.43260296910344265
159529,0.5,0.7103808336816674
159530,0.5,0.6923164793034349
159531,0.5,0.20912603469304306
159532,0.5,0.8163540918054731
159533,0.5,0.7253287562410722
159534,0.5,0.3966361940102139
159535,0.5,0.4040553912338495
159536,0.5,0.09157790107208705
159537,0.5,0.42273763921073615
159538,0.5,0.7975295887927928
159539,0.5,0.9173264251952565
159540,0.5,-0.15597345520461725
159541,0.5,0.6199779497276041
159542,0.5,0.6319216461258383
159543,0.5,-0.04869226091227169
159544,0.5,0.6268977946298339
159545,0.5,2.786951412850155
159546,0.5,0.5840239389078294
159547,0.5,0.514575790283518
159548,0.5,0.5786333650021883
159549,0.5,0.1426313948199763
159550,0.5,-0.029661523122198278
159551,0.5,0.4799534565304824
159552,0.5,0.6084259577533371
159553,0.5,0.406685053064696
159554,0.5,0.07783432663851741
159555,0.5,0.8524049922313205
159556,0.5,0.6712939948281147
159557,0.5,0.7651804569677261
159558,0.5,0.21996019906871248
159559,0.5,0.6532891950179365
159560,0.5,0.12777141026029215
159561,0.5,0.8900280031651263
159562,0.5,1.043153466855197
159563,0.5,0.35272092583602616
159564,0.5,-0.10772376620341247
159565,0.5,0.16447672222140725
159566,0.5,0.24667586330126576
159567,0.5,0.5412486892157723
159568,0.5,0.5714806072031469
159569,0.5,0.07617608270983292
159570,0.5,0.510151891068903
159571,0.5,0.2640535985690056
159572,0.5,0.4392478131975329
159573,0.5,0.1146117804416745
159574,0.5,0.6948686953868757
159575,0.5,0.15287417977220016
159576,0.5,0.3013509349489935
159577,0.5,0.44660768499932035
159578,0.5,0.5900995364636056
159579,0.5,0.08835438432974152
159580,0.5,0.6951610988572478
159581,0.5,0.23007563731720065
159582,0.5,0.5236292751552419
159583,0.5,0.8579124610349043
159584,0.5,0.6715486275019399
159585,0.5,0.6031700899146619
159586,0.5,0.3374863211110049
159587,0.5,0.6753741557110015
159588,0.5,0.7451578369360833
159589,0.5,0.5427785942426984
159590,0.5,0.9053789594805924
159591,0.5,0.5350586793816308
159592,0.5,0.03744972817253278
159593,0.5,0.5782171121724002
159594,0.5,0.09140211053085626
159595,0.5,0.4625018076640261
159596,0.5,0.8488442917504183
159597,0.5,0.4481267499881942
159598,0.5,0.05515269427640319
159599,0.5,0.04572383825304069
159600,0.5,-0.12160028964054068
159601,0.5,0.7228065928961985
159602,0.5,0.22642296740790335
159603,0.5,0.8352822920633468
159604,0.5,0.5624694499189192
159605,0.5,0.6067235341709278
159606,0.5,0.11282779776467419
159607,0.5,0.04499995681349164
159608,0.5,0.8165481968836034
159609,0.5,0.6852495069720734
159610,0.5,-0.014470789734562998
159611,0.5,0.07443078026869124
159612,0.5,0.5853671033904952
159613,0.5,0.6770411669373461
159614,0.5,0.02209876281773517
159615,0.5,0.13890686995644907
159616,0.5,0.2739426801469856
159617,0.5,0.13476179142571046
159618,0.5,0.5800610370030563
159619,0.5,0.10185369109013818
159620,0.5,0.5356063977913905
159621,0.5,0.5848279963685079
159622,0.5,0.7321594283617747
159623,0.5,0.7821631604953155
159624,0.5,0.08141631567818103
159625,0.5,0.12161792158859136
159626,0.5,0.06562830116201146
159627,0.5,0.7710258041819914
159628,0.5,0.3366144259828442
159629,0.5,0.6220172799720243
159630,0.5,0.1615676456325599
159631,0.5,0.3874134912723144
159632,0.5,0.3164510926220671
159633,0.5,0.11621003668817809
159634,0.5,0.7366293035470954
159635,0.5,-0.034184570503781375
159636,0.5,0.1080341963057219
159637,0.5,0.23570489595957858
159638,0.5,0.37410880341114877
159639,0.5,0.31325063415977583
159640,0.5,0.21116956285103242
159641,0.5,0.39486924272607804
159642,0.5,0.16867268541690708
159643,0.5,0.37849953083627275
159644,0.5,0.3562123660732653
159645,0.5,0.4640777126290206
159646,0.5,0.008418575926500891
159647,0.5,0.5644135892538256
159648,0.5,0.6596787377308564
159649,0.5,0.35477687391984375
159650,0.5,0.873252247845218
159651,0.5,0.7528519791305551
159652,0.5,0.5820481756331631
159653,0.5,0.29252062012116187
159654,0.5,0.02529325556733144
159655,0.5,0.495042799610199
159656,0.5,0.14940426192600442
159657,0.5,0.572063832897231
159658,0.5,0.009809260568691896
159659,0.5,-0.06655151095428127
159660,0.5,0.27767386568970986
159661,0.5,0.36920207321911697
159662,0.5,0.6601658011898899
159663,0.5,0.5434018594184198
159664,0.5,-0.03889697983149434
159665,0.5,0.6566485914431027
159666,0.5,0.6794977372812552
159667,0.5,0.18312650140366402
159668,0.5,0.6310732260780112
159669,0.5,0.5620629031760066
159670,0.5,0.021926048343922186
159671,0.5,0.7639383068378167
159672,0.5,0.4649896251228857
159673,0.5,0.7428390754225741
159674,0.5,0.5221066387416642
159675,0.5,0.8203880401440082
159676,0.5,-0.14016278017892325
159677,0.5,0.42364580580526523
159678,0.5,0.5242389682755324
159679,0.5,0.12552093183711605
159680,0.5,0.8214625601725727
159681,0.5,0.3349150537946347
159682,0.5,0.6381730969620298
159683,0.5,0.40334244764945093
159684,0.5,0.5556103672193822
159685,0.5,0.47419470646367246
159686,0.5,0.17504110525152142
159687,0.5,-0.06713667711998506
159688,0.5,1.2604734118481924
159689,0.5,0.29648620199814596
159690,0.5,0.5870008915589472
159691,0.5,0.6838921818998013
159692,0.5,0.9419820671761688
159693,0.5,0.5153564118946427
159694,0.5,0.48913949921857286
159695,0.5,-0.18863799742153084
159696,0.5,0.035901303724781376
159697,0.5,0.18121756875624015
159698,0.5,0.2684299203262022
159699,0.5,0.46061252896722105
159700,0.5,0.4066520968935643
159701,0.5,0.6983583103776061
159702,0.5,0.6188960843024645
159703,0.5,0.05149081107608275
159704,0.5,0.5341984770944999
159705,0.5,0.02239777722531877
159706,0.5,0.23307087740750781
159707,0.5,0.438137884358789
159708,0.5,0.5882386481587273
159709,0.5,0.9295589412071884
159710,0.5,0.7567667510593824
159711,0.5,0.7269631598852037
159712,0.5,0.541993795667715
159713,0.5,0.4873686574361815
159714,0.5,0.43840449713409513
159715,0.5,0.5553846216022155
159716,0.5,0.5882058677361568
159717,0.5,-0.018540867250032768
159718,0.5,0.43117111666651753
159719,0.5,0.1330713694051325
159720,0.5,0.6110620670491553
159721,0.5,0.7083958635126091
159722,0.5,0.32074728389117935
159723,0.5,0.09816136238449208
159724,0.5,0.01725602082986918
159725,0.5,0.6925391270434303
159726,0.5,0.12276059335021028
159727,0.5,-0.1556100043182827
159728,0.5,0.09632355660436048
159729,0.5,1.6026905294957845
159730,0.5,0.2728941075431255
159731,0.5,0.680772430312926
159732,0.5,0.11165764685322803
159733,0.5,0.5094255271875598
159734,0.5,0.2881194278686467
159735,0.5,0.033773528157953446
159736,0.5,0.4874799372788081
159737,0.5,0.48887542642285564
159738,0.5,0.07209681905562113
159739,0.5,0.05658333681572714
159740,0.5,0.7375550507230111
159741,0.5,0.462180112350178
159742,0.5,0.374747385646403
159743,0.5,0.7275196921571883
159744,0.5,0.694275210159691
159745,0.5,0.8035765531124771
159746,0.5,0.3567300462903443
159747,0.5,0.04802492712733957
159748,0.5,0.125149459656481
159749,0.5,0.3398165271742878
159750,0.5,0.7288382416278195
159751,0.5,-0.040514392787287246
159752,0.5,0.17526497040471647
159753,0.5,0.7458326479342525
159754,0.5,0.5338519390235055
159755,0.5,0.5782758331290079
159756,0.5,0.212839749490077
159757,0.5,0.3771281931552755
159758,0.5,0.9531261932994513
159759,0.5,0.1530723751954401
159760,0.5,1.156946526429821
159761,0.5,0.07267715169295151
159762,0.5,0.4259630822270614
159763,0.5,0.20226982405836075
159764,0.5,0.7376183143392596
159765,0.5,0.3569816474028507
159766,0.5,0.47810219432083284
159767,0.5,0.36714618599484905
159768,0.5,0.8144515573398132
159769,0.5,0.43964562850441946
159770,0.5,0.7824226530009792
159771,0.5,0.033103664542631896
159772,0.5,0.39882114921545164
159773,0.5,0.1971300375203831
159774,0.5,0.3021697694909264
159775,0.5,0.2197023788285712
159776,0.5,0.1652525469468712
159777,0.5,0.4334631116748332
159778,0.5,0.4638559334654923
159779,0.5,0.6370665449693018
159780,0.5,0.551496782958782
159781,0.5,0.4267151915162954
159782,0.5,0.13640097485415206
159783,0.5,0.15904338954523414
159784,0.5,0.5351596110104386
159785,0.5,0.00843882587727366
159786,0.5,0.7416509109016418
159787,0.5,0.2635533356866777
159788,0.5,0.11980936503766242
159789,0.5,0.17345364498719534
159790,0.5,0.10044490678651545
159791,0.5,0.7877598115558054
159792,0.5,0.5177097116649929
159793,0.5,0.5575610857899317
159794,0.5,0.4643558830705565
159795,0.5,0.273702650967802
159796,0.5,0.47933258404792073
159797,0.5,0.5636965205539832
159798,0.5,0.5202947865581085
159799,0.5,-0.13622097510681297
159800,0.5,0.02191830132928609
159801,0.5,0.14965481784413848
159802,0.5,1.1091884902064602
159803,0.5,0.6311417637832242
159804,0.5,0.4229377724628507
159805,0.5,0.32286183921452727
159806,0.5,0.7815778243897185
159807,0.5,0.6376907803686795
159808,0.5,-0.01650810160690506
159809,0.5,0.605867419068938
159810,0.5,-0.1298682743738371
159811,0.5,0.02256535480983887
159812,0.5,0.41710332547901685
159813,0.5,0.6866091684476103
159814,0.5,0.4902712819457693
159815,0.5,0.9098814993209758
159816,0.5,0.5697083034243107
159817,0.5,0.49184157537900225
159818,0.5,-0.09333636615217662
159819,0.5,0.8001254544914568
159820,0.5,0.1436792642905679
159821,0.5,-0.04780866164582973
159822,0.5,0.5667113575929278
159823,0.5,-0.07010379700144301
159824,0.5,0.846539450301223
159825,0.5,0.5468980479916482
159826,0.5,0.5854058834003718
159827,0.5,0.030869791177604293
159828,0.5,-0.019266855678045182
159829,0.5,-0.08476880023680292
159830,0.5,0.2166563181706092
159831,0.5,0.6126601419595579
159832,0.5,0.6709199712800643
159833,0.5,0.40293020422115605
159834,0.5,0.12286925655323212
159835,0.5,0.9500666272628471
159836,0.5,0.0272955082001866
159837,0.5,0.6197350306975611
159838,0.5,-0.13930077088035503
159839,0.5,0.3683056814901874
159840,0.5,0.6805809935579016
159841,0.5,0.6655862545788169
159842,0.5,0.5611435312644693
159843,0.5,0.6820602040376267
159844,0.5,0.655817912746668
159845,0.5,0.054390890550205045
159846,0.5,0.601316537645966
159847,0.5,0.34325127136900735
159848,0.5,0.44281829091925234
159849,0.5,0.6366787026569813
159850,0.5,0.011130204606172303
159851,0.5,0.6559205455190673
159852,0.5,0.07826892709136345
159853,0.5,0.21414440541260515
159854,0.5,0.8677109935721464
159855,0.5,0.5192993964196959
159856,0.5,0.19263930220561448
159857,0.5,0.4065883910612061
159858,0.5,0.569766215559159
159859,0.5,0.04091889217228015
159860,0.5,0.7316902912345032
159861,0.5,0.1027461263928226
159862,0.5,-0.14833859257240128
159863,0.5,0.5426416032376769
159864,0.5,0.07409859859323217
159865,0.5,-0.2527680446191337
159866,0.5,0.4708100178672533
159867,0.5,0.5151760963795713
159868,0.5,0.8591438251192832
159869,0.5,0.5662129345121876
159870,0.5,0.602815231675519
159871,0.5,0.18533245279691601
159872,0.5,0.4756347827166579
159873,0.5,0.6188993621007916
159874,0.5,0.2363645254231413
159875,0.5,0.5074135376663527
159876,0.5,0.8285340889323473
159877,0.5,0.0933710764190299
159878,0.5,0.5658806945600664
159879,0.5,0.6208290727293476
159880,0.5,0.49908200344331166
159881,0.5,0.1155127447488536
159882,0.5,0.5869644728801888
159883,0.5,0.6103220523470853
159884,0.5,0.5486980154568242
159885,0.5,0.47504340425536173
159886,0.5,0.4612565054898804
159887,0.5,0.46166268101132735
159888,0.5,0.5193307090520379
159889,0.5,0.8636906898881503
159890,0.5,0.6334911393832523
159891,0.5,1.0257690550060437
159892,0.5,0.48966797123801414
159893,0.5,-0.026357485958982727
159894,0.5,0.889032974742216
159895,0.5,0.7032704265580614
159896,0.5,0.7493144753496608
159897,0.5,0.524577348566178
159898,0.5,0.5807111538699664
159899,0.5,0.5847089866068387
159900,0.5,0.13095411271602952
159901,0.5,0.4121077646355381
159902,0.5,0.3916849409366745
159903,0.5,0.4466120303438672
159904,0.5,0.36695876501503477
159905,0.5,0.19432660415135536
159906,0.5,0.7997908631694957
159907,0.5,0.5728678039365304
159908,0.5,0.641409225417138
159909,0.5,-0.09386272383073951
159910,0.5,0.5470783543239093
159911,0.5,0.597385410771821
159912,0.5,0.4901326021506427
159913,0.5,0.24275338982816186
159914,0.5,0.019192596777807297
159915,0.5,0.46662667878060476
159916,0.5,0.04695683943100512
159917,0.5,0.11389467973733396
159918,0.5,0.24809110761366443
159919,0.5,0.5996963306722465
159920,0.5,0.2888261589535779
159921,0.5,0.6597774841074553
159922,0.5,0.2760018636543664
159923,0.5,0.3158286005734315
159924,0.5,0.5446258829027503
159925,0.5,0.5384325421709638
159926,0.5,0.9499674216639231
159927,0.5,0.5911818682434437
159928,0.5,0.3888358576252584
159929,0.5,0.49797981598968005
159930,0.5,0.31322575829428273
159931,0.5,0.6044604086130423
159932,0.5,-0.08674327017518507
159933,0.5,0.37243421057154136
159934,0.5,0.45542417199892143
159935,0.5,0.23981247253591353
159936,0.5,0.6174828815666448
159937,0.5,0.13509692796156544
159938,0.5,0.6326883136214392
159939,0.5,0.670981616440572
159940,0.5,0.5754184333040692
159941,0.5,0.5315025637030035
159942,0.5,0.5962856756289098
159943,0.5,0.2636907549869767
159944,0.5,-0.06534165715229259
159945,0.5,0.6926789814227277
159946,0.5,0.7729225309684037
159947,0.5,0.13767667845275577
159948,0.5,0.3815881934768772
159949,0.5,0.7086275719469802
159950,0.5,0.7903909073200103
159951,0.5,0.3375878342782003
159952,0.5,0.5101626816838697
159953,0.5,-0.03867398738381737
159954,0.5,0.5078514455057651
159955,0.5,-0.2447442498145109
159956,0.5,0.7347588804212232
159957,0.5,0.8596855327851136
159958,0.5,0.48346293750780284
159959,0.5,0.5714835923768126
159960,0.5,0.6265900615698395
159961,0.5,0.4766337450021206
159962,0.5,-0.0557236129346971
159963,0.5,0.621914174173601
159964,0.5,0.15838100359974958
159965,0.5,0.47877089324023897
159966,0.5,0.5805688468809087
159967,0.5,0.7925184796045238
159968,0.5,0.08039880937855161
159969,0.5,0.8469600232373701
159970,0.5,0.12102737089106252
159971,0.5,0.016077102571162367
159972,0.5,0.08625090473803132
159973,0.5,0.5297873614153664
159974,0.5,0.6054122657026582
159975,0.5,0.6926297422761536
159976,0.5,0.7435508553073951
159977,0.5,0.7608252874653979
159978,0.5,0.061310537717793226
159979,0.5,0.7001755511737724
159980,0.5,0.798089964684988
159981,0.5,0.8184019843606936
159982,0.5,0.6471610601649705
159983,0.5,0.7350081451021881
159984,0.5,0.36245941763484313
159985,0.5,0.8270484543654458
159986,0.5,0.9092196900040745
159987,0.5,0.1456107618309555
159988,0.5,0.7192479121991979
159989,0.5,0.6940052607953199
159990,0.5,0.16129694259312888
159991,0.5,0.07803702599359091
159992,0.5,0.4244077818489817
159993,0.5,-0.06360613345804132
159994,0.5,-0.019109129477919654
159995,0.5,-0.0960084177933534
159996,0.5,0.48830778567321764
159997,0.5,0.7545437304756243
159998,0.5,0.4791141540491715
159999,0.5,0.8011767532521447
160000,0.5,0.559620880486835
160001,0.5,0.39357096809914205
160002,0.5,0.4089071593041056
160003,0.5,0.05270648165228622
160004,0.5,0.3883099682256668
160005,0.5,0.10909503913466483
160006,0.5,0.34630458263716735
160007,0.5,0.6742553238459457
160008,0.5,0.2695644763258363
160009,0.5,0.6256559525394326
160010,0.5,0.8803879490299396
160011,0.5,0.3257213316289899
160012,0.5,0.5406251269792959
160013,0.5,0.6047585882370311
160014,0.5,-0.05704193377159239
160015,0.5,0.14658781986349811
160016,0.5,0.6382479420788076
160017,0.5,0.21514082687964844
160018,0.5,0.6708141422861865
160019,0.5,0.02802856850783968
160020,0.5,0.31082075563913936
160021,0.5,0.5771589400900874
160022,0.5,0.8142073867189069
160023,0.5,0.08016190856851875
160024,0.5,0.4454469354547397
160025,0.5,0.06548053792273598
160026,0.5,0.007150355370042609
160027,0.5,0.43287868455396394
160028,0.5,-0.07342455289902906
160029,0.5,0.569818853450073
160030,0.5,0.4062278050880487
160031,0.5,0.674868758108197
160032,0.5,0.14924480558877484
160033,0.5,0.19527679004866103
160034,0.5,0.9713012624644607
160035,0.5,1.1101190758910267
160036,0.5,0.10291727737266418
160037,0.5,0.3999501067415617
160038,0.5,0.5912389354014141
160039,0.5,0.201433741784837
160040,0.5,0.5443133907854096
160041,0.5,0.2427062927708613
160042,0.5,0.559414279134664
160043,0.5,0.13892225016880924
160044,0.5,0.157303626480147
160045,0.5,0.24017427876037165
160046,0.5,0.4448566010850014
160047,0.5,0.5753236851271452
160048,0.5,0.5297184142128615
160049,0.5,0.16322329795979956
160050,0.5,0.6724887371239757
160051,0.5,0.8119701100196912
160052,0.5,0.5729297745494264
160053,0.5,0.2602211555187698
160054,0.5,0.5329906460765073
160055,0.5,0.5230938845997479
160056,0.5,0.3640393418736416
160057,0.5,0.25485606316871207
160058,0.5,0.507784515400135
160059,0.5,0.6710874684004261
160060,0.5,0.3320251371919993
160061,0.5,0.2178234929543796
160062,0.5,0.9312541694031483
160063,0.5,0.1464362250844786
160064,0.5,0.1710387371889293
160065,0.5,0.2748733937596764
160066,0.5,0.5630508398086751
160067,0.5,0.38289787707894424
160068,0.5,0.6982556281883234
160069,0.5,0.6443414621565762
160070,0.5,-0.033152923812200134
160071,0.5,0.1314314967376375
160072,0.5,0.5434119788028114
160073,0.5,0.1018556784869719
160074,0.5,0.6804291574637137
160075,0.5,0.6775193060269981
160076,0.5,0.5092763499061818
160077,0.5,0.0025920056108292133
160078,0.5,0.5463510976480087
160079,0.5,0.048392180273108674
160080,0.5,0.2713690122389349
160081,0.5,0.2922461449078576
160082,0.5,0.22892733703949644
160083,0.5,0.2675285929913459
160084,0.5,-0.23863035061226867
160085,0.5,0.0992907047135912
160086,0.5,0.12716211573420083
160087,0.5,0.25131053280697785
160088,0.5,0.49595356562961285
160089,0.5,0.8133302332163547
160090,0.5,0.7038699540767887
160091,0.5,0.9501244736022858
160092,0.5,0.4169328136592516
160093,0.5,0.6482781669140383
160094,0.5,-0.17436571091746247
160095,0.5,0.8390566067055909
160096,0.5,0.3871438102666276
160097,0.5,0.4605736355943064
160098,0.5,0.6673884679228418
160099,0.5,-0.38913548893052335
160100,0.5,0.4555277471478174
160101,0.5,0.4585697437524535
160102,0.5,0.6053998344829076
160103,0.5,0.4791329325719208
160104,0.5,0.2623041162649338
160105,0.5,0.2883210669183926
160106,0.5,0.10016493918101217
160107,0.5,0.35425806897215223
160108,0.5,0.8333945615609619
160109,0.5,0.7745418162027152
160110,0.5,0.6086971904572919
160111,0.5,0.4081087718341466
160112,0.5,0.21831131957498692
160113,0.5,0.21944136674970152
160114,0.5,0.5916776424091577
160115,0.5,0.04329966664497025
160116,0.5,0.04156386949831204
160117,0.5,0.7332617481480473
160118,0.5,0.6228208527236216
160119,0.5,-0.10238788570695999
160120,0.5,0.46268362463911794
160121,0.5,0.9497393404313956
160122,0.5,0.5490139980012869
160123,0.5,0.3862438798292642
160124,0.5,0.7119098665898249
160125,0.5,0.8375314937973186
160126,0.5,0.39721677709150627
160127,0.5,0.5859578756231978
