id,price
188750,150.0
188751,68390.1989755067
188752,76835.32356894645
188753,21540.47340708878
188754,73245.75487393071
188755,70108.75736305118
188756,47497.2850066619
188757,22107.79688272206
188758,21408.505420034286
188759,31763.018084950745
188760,1842.1186139613856
188761,48267.62003816292
188762,61918.33155652974
188763,46963.57633074676
188764,14581.660716223763
188765,50744.186730468646
188766,32542.65575061785
188767,6755.167040058877
188768,46135.13045628392
188769,72064.93626632611
188770,53748.851739391685
188771,12035.920103330165
188772,150.0
188773,51992.00310090068
188774,60723.39645533799
188775,56469.2193082727
188776,29663.02516392991
188777,53719.84098216309
188778,31233.672744172392
188779,63266.29124951037
188780,58267.816850631265
188781,77776.16399236931
188782,14593.972061519744
188783,34604.9895541314
188784,62119.09961132333
188785,31452.971642789198
188786,50024.978057116736
188787,4428.692956847604
188788,8892.330113258213
188789,74954.07122819289
188790,150.0
188791,150.0
188792,86784.02366889035
188793,43100.41331170942
188794,5691.219902865356
188795,71144.11047849199
188796,12896.81618772843
188797,60891.01055310038
188798,18032.75132243242
188799,12531.284984659404
188800,52200.59599688649
188801,52489.61198733933
188802,37567.318770774174
188803,76142.95768708712
188804,10309.453739849385
188805,16407.193752696505
188806,78155.2661634339
188807,56860.593611889286
188808,54896.52863887604
188809,44647.51493349904
188810,25307.692431648728
188811,67252.38050997816
188812,24231.395805609412
188813,8479.433253985364
188814,49493.90605573426
188815,21568.451336662052
188816,48428.23943250347
188817,42099.80350097595
188818,34373.35343228094
188819,50932.708878560225
188820,31600.095229041064
188821,53746.71363294707
188822,30073.57429302996
188823,68189.22651726264
188824,1344.351523869438
188825,42265.05303718359
188826,2456.308804621687
188827,37866.625018710736
188828,39372.79305469594
188829,9147.093594289152
188830,55926.168086738326
188831,68525.1969206077
188832,9387.800527892308
188833,43108.46364882123
188834,40618.09676489211
188835,32625.86471263971
188836,49263.378210029565
188837,65829.59503278811
188838,14422.441564806271
188839,150.0
188840,3193.1751536738593
188841,85219.71414654399
188842,15216.93169141328
188843,76955.06104303733
188844,44518.306923764525
188845,26642.45834630332
188846,50499.2900031989
188847,64193.91229908494
188848,7597.02868819912
188849,41454.79339009081
188850,66939.94661429687
188851,70300.13796030357
188852,69965.38169236062
188853,31629.023540616967
188854,29498.366179487202
188855,72082.09925561142
188856,80521.63614394073
188857,72343.66084777913
188858,65851.08814578876
188859,63596.51894806791
188860,150.0
188861,42668.74881805293
188862,69816.5601803558
188863,15544.56306355889
188864,42706.51754601719
188865,50922.92650135397
188866,57689.13099957304
188867,9424.71827838174
188868,80042.95293768751
188869,33060.20487313671
188870,10042.814090288943
188871,475.1638879675884
188872,58582.73416824895
188873,52630.356020380044
188874,61064.14525097213
188875,8464.091613278957
188876,40581.82260487368
188877,60230.40065762284
188878,64470.539498334285
188879,88160.3179165984
188880,55517.53056342481
188881,19174.801054036943
188882,26591.912722203648
188883,42529.94077313086
188884,58376.38797273487
188885,59874.28512499225
188886,62867.26072440273
188887,68535.82523679035
188888,77091.9567216693
188889,36872.28928004112
188890,22853.397041442106
188891,49221.53230546741
188892,25054.59246096504
188893,76005.01917158323
188894,21715.14017789322
188895,24931.17950595403
188896,47360.38915672782
188897,31407.78712878935
188898,150.0
188899,91438.78758359444
188900,150.0
188901,15474.3188933013
188902,77587.41927691875
188903,68223.52555137593
188904,39318.83762225299
188905,34708.28548630746
188906,66001.47359829443
188907,58695.21650372399
188908,47117.49863617681
188909,54474.854412151966
188910,31477.696245171595
188911,57622.4620925223
188912,33554.36663556704
188913,74805.45443661883
188914,60202.90934963827
188915,61682.539336490445
188916,150.0
188917,70816.4043437771
188918,4984.980359697016
188919,23351.701859736117
188920,32082.433017470874
188921,59853.32682173746
188922,64882.57508977526
188923,69381.56629358395
188924,54457.03059137752
188925,82349.54575607646
188926,60810.47287136782
188927,150.0
188928,55990.0776810667
188929,37376.750668526394
188930,27508.19509475492
188931,51698.63457705011
188932,30904.19996404415
188933,64039.60671321349
188934,58527.425913629355
188935,29824.644130690023
188936,47088.65465610777
188937,32627.0125510504
188938,39097.03328227694
188939,73330.4479845753
188940,14654.618026836542
188941,62864.08072648477
188942,64154.48878685362
188943,82997.61235061637
188944,54847.57012878242
188945,25713.057274149964
188946,63140.47333937185
188947,47028.180054698605
188948,69463.88089535269
188949,77764.86410224577
188950,34814.15110132075
188951,45538.86171365646
188952,150.0
188953,9799.509009025991
188954,32794.28242209321
188955,91837.1826637392
188956,42401.52048730175
188957,40041.83487175824
188958,48777.62820701022
188959,6923.624848830281
188960,61666.71138368966
188961,58512.69047637656
188962,6957.493450341513
188963,76466.50184009178
188964,45189.66923303064
188965,2631.4448010639753
188966,60133.39205458341
188967,63114.1869782377
188968,20217.536277247826
188969,11564.00705713639
188970,44878.291263144696
188971,50303.226576847024
188972,75823.44661118626
188973,75161.34384160792
188974,47881.555437692674
188975,39638.751756866
188976,150.0
188977,41543.84027771023
188978,12575.603267522063
188979,77731.30204475345
188980,32566.922216972336
188981,29324.155469865305
188982,43678.2188967173
188983,80426.44434491987
188984,37356.621259198524
188985,25865.215101097012
188986,19762.67306597368
188987,52833.34445681586
188988,7680.671060210094
188989,58709.11764354631
188990,63805.60187738249
188991,50675.56492885132
188992,44917.65188631555
188993,39870.18711057189
188994,47750.60134935775
188995,32733.1069395151
188996,32880.204563375795
188997,62962.30901701888
188998,53841.162291790126
188999,6697.622868878301
189000,9544.67747858027
189001,57700.35608298145
189002,52990.12540820846
189003,40360.250704546925
189004,76106.38602976734
189005,58531.03204553458
189006,61436.1560693332
189007,42499.98751472053
189008,58299.64490294922
189009,20696.613246785477
189010,52944.80982610863
189011,50421.37902311492
189012,51752.6099232689
189013,46007.551034243545
189014,38457.47930325731
189015,43572.92936344049
189016,70314.91793241538
189017,7700.868851778796
189018,17853.36098829191
189019,17919.59794272436
189020,27477.702861517668
189021,46918.173042295035
189022,57607.17024935619
189023,60289.689660298405
189024,36455.306583604775
189025,70595.41303195572
189026,28982.608001666842
189027,9742.019884245936
189028,67966.02704138448
189029,40335.594999158755
189030,33834.927335578715
189031,44945.43275107513
189032,50596.682004645234
189033,150.0
189034,66932.76789202564
189035,64659.33277789783
189036,67054.79467243352
189037,12402.70849169069
189038,60076.50818995596
189039,44655.10855234112
189040,14234.746890316484
189041,22229.57947075367
189042,35623.08102265303
189043,58953.286929332884
189044,41961.7281021087
189045,44490.45864134608
189046,150.0
189047,18957.33087348845
189048,13799.07886300725
189049,68429.0014242942
189050,42813.86226698011
189051,428.94784675654955
189052,48596.989991976414
189053,39813.41490659374
189054,25681.02388839959
189055,51119.839738984825
189056,150.0
189057,17683.622128961142
189058,14462.785334773595
189059,69083.42884328612
189060,20626.902641427936
189061,40825.17019587266
189062,37368.64487196691
189063,45267.15418202244
189064,3339.5189627786167
189065,48737.337367428
189066,29271.558702517068
189067,70087.18960594898
189068,35201.46126960358
189069,39259.83780822926
189070,55876.274133727886
189071,49183.497644045856
189072,84361.02810737141
189073,47873.24161283579
189074,46018.61206951924
189075,47131.1645648852
189076,29110.738292555092
189077,60625.4795915538
189078,58508.046860602684
189079,53696.71137721464
189080,74754.11478933506
189081,35569.761271216674
189082,30235.2878816186
189083,37519.79862170294
189084,30383.04459728254
189085,77562.2179251702
189086,12488.346040792996
189087,67941.04979336588
189088,60167.85606956412
189089,71054.73839405482
189090,25916.288294447586
189091,48040.30838962877
189092,150.0
189093,56448.71509510605
189094,60100.062949365936
189095,27185.2925793787
189096,18578.79633986205
189097,62711.185666486155
189098,31456.380636925343
189099,150.0
189100,20208.730821270263
189101,57698.83486466878
189102,82648.56523842504
189103,65384.73730967473
189104,150.0
189105,53590.97358513321
189106,53794.035244200146
189107,38247.36507585342
189108,37750.78799996618
189109,53987.987107326975
189110,10769.720412174473
189111,13504.916854243726
189112,51846.24173317221
189113,73805.42284679273
189114,13742.53897402808
189115,28992.26397666242
189116,30008.03611919866
189117,34281.024317273404
189118,40188.3093744847
189119,44085.56641892134
189120,64353.134199447464
189121,66875.39557390776
189122,150.0
189123,34157.801289413124
189124,50233.33692646492
189125,69113.30012829532
189126,20642.96860829275
189127,47056.5801349855
189128,31942.676567861345
189129,23365.628476490732
189130,82269.40862369211
189131,53169.80459964089
189132,27284.70872715162
189133,68790.7585636077
189134,35752.198298034025
189135,60863.70135286148
189136,77105.44742518035
189137,19830.40345588606
189138,15986.821089063305
189139,150.0
189140,4208.0390550533775
189141,18675.17275196081
189142,11901.337045370601
189143,150.0
189144,16469.099660733016
189145,71759.34582883981
189146,45820.98535144888
189147,39475.0947206046
189148,39217.234436816536
189149,50589.09050288168
189150,54329.7432342954
189151,45772.78262393875
189152,52281.823462286964
189153,57250.70570111717
189154,29185.121475320775
189155,10157.269871796947
189156,66876.59473080654
189157,150.0
189158,19108.483625850175
189159,45965.59160095663
189160,42179.5642484976
189161,14622.238372445805
189162,10391.734920794144
189163,66289.40917534078
189164,28246.11612745514
189165,41085.44501212472
189166,75958.44299143995
189167,25228.24644348421
189168,34024.227031577844
189169,51555.81670362898
189170,61416.20264993515
189171,150.0
189172,60970.57942354353
189173,15353.168539865408
189174,49737.59399597091
189175,150.0
189176,52494.06120580272
189177,66763.20233618561
189178,30514.804608719423
189179,150.0
189180,71344.32619879721
189181,34053.58454014268
189182,25794.270471012685
189183,67755.49147361028
189184,59818.07011492248
189185,16042.880320121069
189186,69670.00187072437
189187,98670.44879276864
189188,58777.882913073525
189189,150.0
189190,57540.291370784864
189191,2135.6510722115636
189192,61165.66767988331
189193,58466.16447401047
189194,55106.26787113049
189195,4709.688513508765
189196,5280.208126250887
189197,26166.87800545036
189198,45178.16419675364
189199,20335.898108578287
189200,43958.689212393714
189201,32821.938613064354
189202,23548.57250895165
189203,42709.6861577963
189204,27807.6924989908
189205,35006.45556457341
189206,57530.197356277145
189207,70176.20311703533
189208,25082.47801132826
189209,54536.37768883328
189210,67972.18503455841
189211,14048.832043083617
189212,19833.77690581768
189213,51431.18058254523
189214,86131.04152815882
189215,46662.79319903278
189216,65120.95957236271
189217,62576.91000286699
189218,67118.75308660185
189219,16384.233952734387
189220,57888.0421118557
189221,49387.974379211664
189222,52812.311372234486
189223,72813.42877716315
189224,37857.19562458666
189225,34416.840774324024
189226,61273.24925751635
189227,49257.75121727423
189228,26125.35615168768
189229,66018.1272471447
189230,34806.245373646496
189231,52657.13997211866
189232,39477.5330422963
189233,34636.95975002507
189234,49747.201127453474
189235,79070.3140217103
189236,69533.0560668651
189237,47359.185954944
189238,55699.86637947266
189239,19718.65804838715
189240,46802.68191452674
189241,28879.47756914934
189242,13195.187009942485
189243,62923.92095329543
189244,24742.410296756076
189245,39905.6374452929
189246,10094.37200617767
189247,63944.29518856201
189248,45973.56086216634
189249,5452.872969192686
189250,38262.4716777266
189251,60846.05080073327
189252,32527.729031433817
189253,75384.95536839962
189254,31783.237387847388
189255,53717.51866945205
189256,42712.58889856911
189257,28636.56055425317
189258,1508.161814138526
189259,48261.38721282291
189260,36125.389529036125
189261,76068.41085084178
189262,32687.770620676223
189263,61801.11074614851
189264,53107.499280917225
189265,53493.38202579855
189266,52741.5984518202
189267,53206.836247242754
189268,65766.43133632326
189269,19694.158581436146
189270,56341.99075287604
189271,71732.76908216043
189272,82144.96477269311
189273,70416.7497455529
189274,97341.89709815453
189275,63051.91621211148
189276,56404.21006786474
189277,41596.90645912173
189278,42772.49818838504
189279,73200.89937691367
189280,54800.40717601497
189281,26354.682231268613
189282,65815.33455860056
189283,70074.52407330158
189284,48573.37733223429
189285,39413.876895059366
189286,31838.16360121616
189287,63011.844941041665
189288,75101.05117789796
189289,13677.77240987122
189290,45324.63027660828
189291,67964.99432867765
189292,9489.837037319085
189293,39345.70121267112
189294,37665.21918545803
189295,6601.901646937709
189296,28608.498255662154
189297,46067.51989703346
189298,53806.77174945362
189299,51526.868490699446
189300,81293.5311076846
189301,17922.69475017744
189302,42974.32588010933
189303,21310.497351330705
189304,54317.36387068126
189305,45349.49947127211
189306,53448.91735870624
189307,71459.0758130448
189308,53105.41761361994
189309,49329.83208475541
189310,46894.793447259115
189311,68884.87931895745
189312,64383.030414071865
189313,76298.70107773948
189314,64531.68986923364
189315,65196.15730895894
189316,67255.63638664992
189317,58663.629700487945
189318,19637.556104390882
189319,150.0
189320,45882.474446628476
189321,54030.0470956231
189322,20171.10264810128
189323,150.0
189324,58567.45343423099
189325,40176.51674592937
189326,150.0
189327,28170.22604454402
189328,60739.1257964063
189329,20102.830262495903
189330,56006.335042559775
189331,56396.16438879492
189332,78092.48822436412
189333,18784.101823473815
189334,23248.43677739729
189335,35776.84221997508
189336,150.0
189337,9547.603324786993
189338,49897.42218862963
189339,55644.97163525992
189340,34109.829657772556
189341,83282.24868170079
189342,51475.166367985075
189343,61471.69006269844
189344,33638.430526895216
189345,150.0
189346,9455.463630870683
189347,61353.51775862905
189348,74624.17031120625
189349,67608.37966622622
189350,33075.43234307016
189351,61806.94472444267
189352,69871.29424062069
189353,150.0
189354,67358.84754763078
189355,36550.258234216366
189356,44955.87950197491
189357,35557.144975089235
189358,67218.69843767141
189359,28386.793545813067
189360,76484.04604386841
189361,6543.209296953399
189362,29368.719789274735
189363,59598.719405654585
189364,29967.889793232316
189365,74281.2066736836
189366,13813.767315779813
189367,45880.84589004121
189368,68601.95874941791
189369,66129.05561960815
189370,31141.635418135207
189371,49658.80834132456
189372,28231.198682250688
189373,83540.36703321012
189374,44757.445341924205
189375,54931.65643569897
189376,3789.0168614413124
189377,17183.85589438188
189378,49835.10800088965
189379,51571.979332915274
189380,31906.423359955428
189381,52357.74328320171
189382,61621.02221919061
189383,67478.38838522392
189384,28192.516113089165
189385,74240.74148228671
189386,35650.861887412844
189387,150.0
189388,63163.465994291706
189389,73617.31442170497
189390,72552.66469799471
189391,38227.443282180466
189392,6132.730010814732
189393,17838.87075778097
189394,13185.57864631596
189395,6168.080996080069
189396,22676.294563799165
189397,68777.98428589827
189398,21796.25947974855
189399,39805.99952777219
189400,46878.6080243825
189401,45768.08488732274
189402,69372.56548945676
189403,52297.28119375417
189404,45006.14946260792
189405,77210.87340347283
189406,43348.31742434972
189407,51109.95031766826
189408,89195.16642351588
189409,55316.739334906684
189410,72835.33435015054
189411,63219.24815568025
189412,56417.50157501479
189413,62728.468181120465
189414,101014.73141444335
189415,57027.246441223426
189416,35052.439823905705
189417,20077.3728477892
189418,60040.143705435796
189419,29546.596410532482
189420,66932.53977656085
189421,81427.2327997596
189422,62897.70076537132
189423,68939.30027953279
189424,70932.96695616748
189425,56797.74012014805
189426,9302.431020813994
189427,67562.49236340332
189428,20942.675538410665
189429,150.0
189430,12276.547674592352
189431,39685.979911303846
189432,29427.931233758572
189433,68055.85750114219
189434,56889.90781334997
189435,21283.543270251248
189436,35636.19488538592
189437,26305.356338302605
189438,34465.69516805769
189439,25700.259533330798
189440,37118.11697073118
189441,70546.59546671272
189442,72937.50208064541
189443,68706.29838824202
189444,10632.678227317985
189445,65174.37376550771
189446,70869.15791664878
189447,10519.33558916836
189448,77367.76655834727
189449,150.0
189450,50095.27216621372
189451,44975.247627585195
189452,30064.543329125736
189453,34716.52590790298
189454,42919.96189472382
189455,39757.98602842586
189456,85566.75717371842
189457,2382.60021894658
189458,71485.19646091433
189459,18879.177073996514
189460,45938.15267187031
189461,59967.50064699957
189462,62964.844998752
189463,35623.5046929894
189464,26904.26787994546
189465,73493.55174256768
189466,13865.996270943433
189467,52451.34194342792
189468,15165.654797884868
189469,28567.491441873368
189470,60212.43390146969
189471,60528.25172080938
189472,40949.368822627934
189473,150.0
189474,76086.01955396333
189475,33635.03912244993
189476,66153.2593568794
189477,51620.497548779706
189478,51251.43707255507
189479,57508.38218725985
189480,150.0
189481,63740.422429858474
189482,18459.994399153627
189483,80932.27848469
189484,37284.192178417
189485,6670.927767344518
189486,52492.62333325553
189487,26263.18310392159
189488,23253.144422708778
189489,107066.15298103518
189490,59206.082216503564
189491,70473.7402146149
189492,57025.22819246142
189493,34683.55033314531
189494,68467.36829182971
189495,19379.505964602577
189496,59198.588114614366
189497,48312.78869265225
189498,17830.403447956545
189499,66901.55590951443
189500,31745.185145576485
189501,26273.36954873614
189502,22126.347729994683
189503,50813.2205377575
189504,46166.29322617827
189505,41737.13682646188
189506,63449.063184187515
189507,46043.520071312785
189508,54168.63318617293
189509,66389.15996768791
189510,22456.927070916863
189511,32428.242331916234
189512,51964.942710508825
189513,66869.92424982833
189514,17390.621110719396
189515,56431.95055903494
189516,10853.626198104816
189517,5906.374170369003
189518,47106.90532413451
189519,25206.609817877412
189520,54523.81062733871
189521,55622.069391405676
189522,47292.16634239722
189523,63861.05996859539
189524,30766.79878474516
189525,63717.13868741086
189526,12712.611981080845
189527,60218.454528620234
189528,60915.99066692311
189529,63448.89969798364
189530,70662.70113495924
189531,5274.455138812307
189532,150.0
189533,61048.173921362264
189534,69582.70781276142
189535,65359.348303112434
189536,63389.20597366989
189537,69359.22443941585
189538,56712.43707360397
189539,50142.04916158528
189540,25628.052612346597
189541,5049.857242079917
189542,46612.71208988875
189543,55139.23624304496
189544,66922.80316356197
189545,150.0
189546,61030.23362131766
189547,65755.91350445407
189548,57379.5606965702
189549,32733.91765513015
189550,43747.15820261184
189551,54343.669498406816
189552,78250.40901628835
189553,63216.56050547771
189554,57355.9864861595
189555,74343.38157464867
189556,44716.73710460751
189557,39188.76421974227
189558,68653.16687926394
189559,71981.57204534835
189560,71047.6683535527
189561,45459.481427783845
189562,52456.76315315114
189563,47068.67799561587
189564,11584.17450794531
189565,58742.49501147983
189566,64105.30165269133
189567,80345.5686511281
189568,12772.011294332566
189569,52805.705122452
189570,150.0
189571,31354.013705392135
189572,25430.119219495915
189573,58945.94116591266
189574,32928.065821185475
189575,65547.72425897093
189576,57598.413164550904
189577,57079.19671201683
189578,51480.51326916693
189579,57046.27431267826
189580,42796.426545452094
189581,27602.71333276364
189582,74339.87024890888
189583,56908.34856906929
189584,59882.98841450689
189585,69214.41151783941
189586,56555.64094868954
189587,4022.711619962007
189588,63355.91854131548
189589,54038.95323801506
189590,61965.98350454448
189591,58341.33564507752
189592,54242.648135368014
189593,65564.75277829729
189594,49194.30043271044
189595,30322.538360723527
189596,60137.117374132155
189597,27687.874575512484
189598,150.0
189599,70722.19295912446
189600,45630.36665321654
189601,77835.16238167742
189602,61753.794598416425
189603,69841.85668469197
189604,44570.21909766155
189605,56351.01822515507
189606,57309.30365913664
189607,57687.669938420644
189608,30229.945147134596
189609,76134.18807952176
189610,69879.8573020252
189611,65217.93059505103
189612,53218.0551110073
189613,25780.88671018416
189614,2174.1099086243194
189615,58553.43079622672
189616,66944.65488608414
189617,60807.4922982594
189618,6780.252522928873
189619,69670.59354492836
189620,150.0
189621,17227.784225382842
189622,70524.25701227388
189623,34085.76396969287
189624,38176.63490465027
189625,67460.71472226409
189626,52680.6096954979
189627,52188.37322362792
189628,87367.85311301169
189629,34662.129947245354
189630,8245.035569291795
189631,53311.122772314586
189632,52670.94342575222
189633,61296.29751462466
189634,34611.129560340196
189635,52419.388869678834
189636,150.0
189637,26366.97278408776
189638,15569.382681042422
189639,69170.59233804373
189640,71282.3584050273
189641,1736.8409836436622
189642,65168.57253330108
189643,16032.771743586753
189644,150.0
189645,70180.68933710991
189646,48960.912438781466
189647,69432.46866445523
189648,30409.427907094825
189649,16658.091854333412
189650,57177.09346034867
189651,78076.97368835355
189652,2256.0213291791733
189653,65314.34563561878
189654,54519.88572917646
189655,83319.1960726669
189656,47181.226690695854
189657,36247.73496321193
189658,64475.16776058357
189659,34843.85139283654
189660,11936.033169984352
189661,59941.44424648862
189662,33204.534668382956
189663,67333.75748281553
189664,58585.511990746716
189665,48451.60192245594
189666,39011.04103690409
189667,45587.97228945815
189668,57977.31436227029
189669,38568.2408148644
189670,34092.493608543184
189671,27577.217605937738
189672,66840.36348692863
189673,74077.88184590847
189674,25370.57660889253
189675,26360.93564442615
189676,1510.5449074981734
189677,71555.9843416852
189678,33053.53136873129
189679,62639.283948358614
189680,62126.80366864009
189681,45834.28778981138
189682,39295.06740385131
189683,42059.49070408009
189684,34212.341504676035
189685,66996.11648843274
189686,3484.498878217768
189687,150.0
189688,150.0
189689,34284.952388683334
189690,37585.53977442812
189691,49838.05935972044
189692,17404.117261383915
189693,67931.32244177046
189694,26513.081105743302
189695,70553.54424014525
189696,62686.44035274768
189697,27256.402338458458
189698,26831.97865477996
189699,13685.682466094615
189700,5095.2080137124285
189701,31654.462106237654
189702,76695.91084133415
189703,150.0
189704,67704.50824892963
189705,58741.62251385255
189706,43130.53783657518
189707,54440.9218111923
189708,26428.778500556014
189709,6959.635870352387
189710,19789.53456878499
189711,24729.676984383725
189712,24140.515573139768
189713,17349.743289222242
189714,43290.257224771194
189715,150.0
189716,65195.92291480419
189717,50949.01340264478
189718,3391.7678029215895
189719,150.0
189720,57311.163362967316
189721,19529.988909837557
189722,31251.83009467181
189723,38276.80525042629
189724,4819.404053743696
189725,45027.159508698154
189726,77928.84913707664
189727,25145.74048055429
189728,68179.21083792066
189729,24377.829344109166
189730,59838.824379747035
189731,39629.77877645637
189732,68226.84569097543
189733,84687.00239180168
189734,12446.964962629601
189735,46363.9732718335
189736,10720.035434111254
189737,19619.60164316697
189738,69720.02895566402
189739,61195.90952191432
189740,38788.85223732004
189741,81814.34469985124
189742,48998.42604952189
189743,29529.455464871367
189744,57811.658629144076
189745,43455.60650765663
189746,44315.91323698219
189747,42635.29437448201
189748,79044.47398847551
189749,29642.462624738924
189750,150.0
189751,51022.43356134463
189752,7862.739234081004
189753,66836.49170637224
189754,59739.0887117025
189755,71794.63624691498
189756,880.6004943763837
189757,71037.2389955672
189758,150.0
189759,80573.1598966259
189760,72778.64125278522
189761,18794.21914240555
189762,69984.06124115153
189763,33201.51792810927
189764,59420.875941746635
189765,46158.544974150835
189766,66938.41633991618
189767,19542.67200501752
189768,150.0
189769,150.0
189770,60985.83322725608
189771,23538.78675441444
189772,19679.037560791476
189773,54462.36369311903
189774,59308.79078978207
189775,51854.8794648177
189776,96097.49608909804
189777,4267.727983688936
189778,30114.3563375948
189779,48826.17063901713
189780,150.0
189781,150.0
189782,72979.96783883777
189783,93530.75658111018
189784,64068.644277492305
189785,73820.28466666443
189786,61221.46495167352
189787,57761.787963966606
189788,52246.001246789005
189789,32324.298876104644
189790,40051.26670557936
189791,40157.907477547415
189792,150.0
189793,51696.53982634004
189794,71160.89130739984
189795,74923.84762608702
189796,70693.62347944523
189797,33835.696884782286
189798,41348.022526319604
189799,50434.19591947971
189800,60621.236201550346
189801,55336.55487887259
189802,67399.97603011318
189803,40564.35887647909
189804,10576.40778870252
189805,47299.05804811255
189806,47593.47884957143
189807,11968.767396030715
189808,13755.896567012649
189809,56334.23453130759
189810,333.8881093407981
189811,79880.36690791952
189812,58959.62622340326
189813,72984.43540887884
189814,57423.22379046399
189815,5272.110429027583
189816,24519.98453359632
189817,76171.31808146741
189818,40334.95487944409
189819,56248.02735674381
189820,57038.83103913581
189821,61550.61443234491
189822,37648.6482803144
189823,26835.876054750755
189824,72319.05957162217
189825,56251.65905813384
189826,12162.99518350605
189827,62517.587235208135
189828,41949.69715021714
