id,Hardness
10638,2.3297297297297304
10639,5.826229508196722
10640,6.103370786516854
10641,4.153846153846157
10642,2.878846153846153
10643,2.184905660377358
10644,3.8019230769230785
10645,5.1750000000000025
10646,2.331250000000001
10647,5.40515463917526
10648,5.1750000000000025
10649,4.918750000000001
10650,3.471084337349401
10651,5.618461538461544
10652,5.398000000000001
10653,5.608333333333333
10654,4.483505154639178
10655,4.969230769230771
10656,4.918750000000001
10657,4.568421052631582
10658,5.971739130434783
10659,5.632183908045978
10660,3.471084337349401
10661,4.190769230769233
10662,3.5979591836734706
10663,6.3896551724137955
10664,3.812857142857144
10665,5.436046511627909
10666,4.950943396226416
10667,5.1436363636363645
10668,5.398000000000001
10669,3.7991935483870973
10670,3.6623376623376647
10671,3.8046153846153854
10672,2.921649484536084
10673,3.812857142857144
10674,3.2013698630137
10675,4.292045454545459
10676,2.772093023255815
10677,2.921649484536084
10678,3.8019230769230785
10679,2.772093023255815
10680,5.96
10681,4.000000000000003
10682,4.150793650793652
10683,4.9858024691358045
10684,2.7216867469879533
10685,5.135443037974685
10686,4.695774647887325
10687,5.335353535353536
10688,5.328813559322035
10689,3.6191011235955073
10690,4.292045454545459
10691,5.436046511627909
10692,4.969230769230771
10693,5.9679012345679014
10694,5.663529411764708
10695,4.562745098039218
10696,6.1957142857142875
10697,5.446478873239438
10698,2.331250000000001
10699,2.3297297297297304
10700,3.5979591836734706
10701,5.045000000000001
10702,5.192
10703,5.355172413793106
10704,4.153846153846157
10705,5.44109589041096
10706,6.010000000000002
10707,6.1547169811320765
10708,2.774603174603176
10709,3.4013698630137017
10710,5.833846153846155
10711,4.076056338028172
10712,5.703703703703705
10713,3.3812500000000005
10714,3.1900000000000004
10715,5.4298850574712665
10716,5.140298507462688
10717,6.231372549019609
10718,5.1750000000000025
10719,5.517543859649124
10720,5.888750000000002
10721,5.363333333333335
10722,2.7216867469879533
10723,3.8019230769230785
10724,5.355172413793106
10725,2.184905660377358
10726,2.921649484536084
10727,3.4309859154929576
10728,2.772093023255815
10729,5.436046511627909
10730,5.836206896551725
10731,5.440384615384617
10732,3.3047619047619063
10733,2.772093023255815
10734,5.592156862745099
10735,5.888750000000002
10736,5.500000000000002
10737,4.9858024691358045
10738,6.103370786516854
10739,3.9500000000000024
10740,2.772093023255815
10741,5.440384615384617
10742,3.9500000000000024
10743,4.483505154639178
10744,3.6623376623376647
10745,5.40515463917526
10746,3.6623376623376647
10747,3.2114285714285726
10748,6.3896551724137955
10749,4.6716049382716065
10750,4.48730158730159
10751,5.44109589041096
10752,4.000000000000003
10753,4.910101010101012
10754,5.245360824742269
10755,6.200000000000001
10756,4.450847457627121
10757,3.2114285714285726
10758,3.1017241379310354
10759,2.878846153846153
10760,6.00752688172043
10761,5.971739130434783
10762,6.00752688172043
10763,5.045000000000001
10764,4.153846153846157
10765,4.705660377358492
10766,5.995121951219513
10767,4.483505154639178
10768,5.836206896551725
10769,5.257407407407408
10770,5.982352941176474
10771,2.755056179775282
10772,5.612244897959184
10773,2.772093023255815
10774,4.9858024691358045
10775,5.245360824742269
10776,4.540000000000001
10777,2.184905660377358
10778,5.4298850574712665
10779,5.446478873239438
10780,3.5979591836734706
10781,4.568421052631582
10782,5.796666666666668
10783,3.9480769230769233
10784,5.111475409836067
10785,5.111475409836067
10786,5.140298507462688
10787,6.453725490196081
10788,5.694117647058825
10789,5.40515463917526
10790,4.562745098039218
10791,4.722535211267608
10792,6.055555555555558
10793,4.540000000000001
10794,5.508000000000002
10795,5.608333333333333
10796,5.140298507462688
10797,6.00752688172043
10798,6.3896551724137955
10799,5.754000000000002
10800,3.1
10801,5.888750000000002
10802,4.627450980392158
10803,4.190769230769233
10804,5.4298850574712665
10805,4.918750000000001
10806,6.00752688172043
10807,5.40515463917526
10808,4.910101010101012
10809,3.3812500000000005
10810,3.1508771929824566
10811,4.568421052631582
10812,3.812857142857144
10813,4.190769230769233
10814,5.245360824742269
10815,2.755056179775282
10816,4.292045454545459
10817,5.918333333333335
10818,4.9858024691358045
10819,5.40515463917526
10820,5.7966101694915295
10821,2.3297297297297304
10822,2.3297297297297304
10823,5.796666666666668
10824,5.135443037974685
10825,5.321875000000001
10826,4.000000000000003
10827,5.245360824742269
10828,2.4179999999999993
10829,5.1750000000000025
10830,5.40515463917526
10831,5.192
10832,5.826229508196722
10833,5.663529411764708
10834,5.135443037974685
10835,4.483505154639178
10836,4.722535211267608
10837,3.9480769230769233
10838,3.6191011235955073
10839,2.514035087719298
10840,4.912500000000001
10841,5.355172413793106
10842,6.958823529411766
10843,5.773214285714288
10844,3.8019230769230785
10845,4.150793650793652
10846,4.627450980392158
10847,5.683928571428573
10848,3.5061855670103137
10849,6.200000000000001
10850,5.608333333333333
10851,2.3297297297297304
10852,4.6716049382716065
10853,5.335353535353536
10854,5.335353535353536
10855,4.292045454545459
10856,4.41904761904762
10857,5.257407407407408
10858,5.355172413793106
10859,5.135443037974685
10860,6.453725490196081
10861,5.995121951219513
10862,5.541509433962265
10863,4.235135135135138
10864,6.055555555555558
10865,5.663529411764708
10866,4.722535211267608
10867,2.184905660377358
10868,5.562000000000003
10869,4.450847457627121
10870,5.826229508196722
10871,6.1547169811320765
10872,3.6191011235955073
10873,4.000000000000003
10874,5.398000000000001
10875,5.612244897959184
10876,5.4298850574712665
10877,5.440384615384617
10878,6.1957142857142875
10879,5.883018867924529
10880,3.1508771929824566
10881,6.610526315789474
10882,4.235135135135138
10883,4.190769230769233
10884,4.705660377358492
10885,5.663529411764708
10886,2.4179999999999993
10887,3.9480769230769233
10888,4.722535211267608
10889,5.40515463917526
10890,4.6716049382716065
10891,3.1508771929824566
10892,5.135443037974685
10893,3.3812500000000005
10894,5.9679012345679014
10895,5.982352941176474
10896,2.469333333333334
10897,5.694117647058825
10898,5.683928571428573
10899,3.9480769230769233
10900,3.725490196078432
10901,5.96
10902,4.450847457627121
10903,3.3047619047619063
10904,5.1750000000000025
10905,5.245360824742269
10906,2.774603174603176
10907,4.150793650793652
10908,5.694117647058825
10909,3.1900000000000004
10910,4.918750000000001
10911,4.670312500000001
10912,5.541509433962265
10913,5.188235294117647
10914,4.23529411764706
10915,4.815116279069769
10916,4.670312500000001
10917,6.1957142857142875
10918,6.00752688172043
10919,5.335353535353536
10920,5.694117647058825
10921,5.918333333333335
10922,2.878846153846153
10923,3.4309859154929576
10924,4.190769230769233
10925,6.0280000000000005
10926,5.355172413793106
10927,4.000000000000003
10928,2.3536231884057974
10929,4.235135135135138
10930,4.910101010101012
10931,2.612857142857144
10932,5.168627450980393
10933,5.517543859649124
10934,5.696296296296298
10935,5.7966101694915295
10936,3.0730769230769233
10937,5.883018867924529
10938,4.000000000000003
10939,5.446478873239438
10940,6.231372549019609
10941,2.5053571428571426
10942,5.045000000000001
10943,5.40515463917526
10944,3.5061855670103137
10945,6.103370786516854
10946,5.888750000000002
10947,4.466216216216219
10948,4.292045454545459
10949,2.7216867469879533
10950,3.320512820512822
10951,5.335353535353536
10952,5.477358490566039
10953,3.8019230769230785
10954,4.587500000000002
10955,4.23529411764706
10956,5.355172413793106
10957,5.40515463917526
10958,5.328813559322035
10959,5.430392156862746
10960,2.774603174603176
10961,5.663529411764708
10962,3.471084337349401
10963,3.471084337349401
10964,4.912500000000001
10965,5.140298507462688
10966,3.5979591836734706
10967,4.6716049382716065
10968,5.773214285714288
10969,3.4013698630137017
10970,3.7397435897435902
10971,5.245360824742269
10972,2.184905660377358
10973,4.190769230769233
10974,4.918750000000001
10975,2.3297297297297304
10976,5.436046511627909
10977,4.918750000000001
10978,4.627450980392158
10979,3.1
10980,6.1957142857142875
10981,5.355172413793106
10982,5.883018867924529
10983,3.0730769230769233
10984,5.836206896551725
10985,3.4013698630137017
10986,5.96
10987,5.696296296296298
10988,5.754000000000002
10989,4.000000000000003
10990,2.331250000000001
10991,3.471084337349401
10992,5.833846153846155
10993,2.774603174603176
10994,3.5979591836734706
10995,3.2013698630137
10996,5.971739130434783
10997,5.436046511627909
10998,4.670312500000001
10999,2.514035087719298
11000,6.00752688172043
11001,5.715686274509805
11002,2.612857142857144
11003,5.883018867924529
11004,5.168627450980393
11005,4.076056338028172
11006,5.168627450980393
11007,5.826229508196722
11008,5.168627450980393
11009,4.466216216216219
11010,6.103370786516854
11011,5.40515463917526
11012,5.888750000000002
11013,5.888750000000002
11014,5.355172413793106
11015,5.663529411764708
11016,5.888750000000002
11017,4.292045454545459
11018,4.150793650793652
11019,3.471084337349401
11020,5.694117647058825
11021,5.562000000000003
11022,6.610526315789474
11023,5.335353535353536
11024,4.815116279069769
11025,3.5061855670103137
11026,2.184905660377358
11027,3.8222222222222224
11028,4.857692307692309
11029,2.3297297297297304
11030,2.878846153846153
11031,5.40515463917526
11032,3.9500000000000024
11033,4.6716049382716065
11034,3.3047619047619063
11035,5.982352941176474
11036,6.0280000000000005
11037,5.608333333333333
11038,4.815116279069769
11039,5.888750000000002
11040,6.610526315789474
11041,4.815116279069769
11042,2.921649484536084
11043,2.772093023255815
11044,3.8019230769230785
11045,5.694117647058825
11046,2.3297297297297304
11047,2.184905660377358
11048,5.135443037974685
11049,5.703703703703705
11050,3.650000000000002
11051,5.608333333333333
11052,3.3812500000000005
11053,5.982352941176474
11054,5.918333333333335
11055,4.815116279069769
11056,5.1750000000000025
11057,5.44109589041096
11058,6.453725490196081
11059,5.608333333333333
11060,3.812857142857144
11061,5.192
11062,5.140298507462688
11063,6.103370786516854
11064,3.7991935483870973
11065,5.436046511627909
11066,3.6623376623376647
11067,3.5061855670103137
11068,4.6716049382716065
11069,4.857692307692309
11070,5.192
11071,5.608333333333333
11072,4.235135135135138
11073,4.41904761904762
11074,5.355172413793106
11075,2.878846153846153
11076,3.1900000000000004
11077,3.812857142857144
11078,3.5061855670103137
11079,5.436046511627909
11080,3.9500000000000024
11081,5.44109589041096
11082,4.695774647887325
11083,5.618461538461544
11084,5.836206896551725
11085,5.111475409836067
11086,3.4309859154929576
11087,5.40515463917526
11088,2.755056179775282
11089,5.44109589041096
11090,5.888750000000002
11091,3.3047619047619063
11092,3.320512820512822
11093,5.4298850574712665
11094,3.6191011235955073
11095,3.5061855670103137
11096,5.500000000000002
11097,3.2013698630137
11098,5.045000000000001
11099,5.826229508196722
11100,5.612244897959184
11101,5.477358490566039
11102,5.826229508196722
11103,4.150793650793652
11104,6.055555555555558
11105,5.796666666666668
11106,5.9679012345679014
11107,3.6623376623376647
11108,4.627450980392158
11109,5.612244897959184
11110,6.103370786516854
11111,3.6191011235955073
11112,5.335353535353536
11113,5.696296296296298
11114,4.292045454545459
11115,4.918750000000001
11116,4.292045454545459
11117,5.703703703703705
11118,6.00752688172043
11119,6.00752688172043
11120,3.4309859154929576
11121,5.1436363636363645
11122,6.200000000000001
11123,3.1508771929824566
11124,5.477358490566039
11125,4.6716049382716065
11126,3.8019230769230785
11127,6.200000000000001
11128,5.328813559322035
11129,5.995121951219513
11130,3.1900000000000004
11131,3.650000000000002
11132,3.1
11133,4.23529411764706
11134,5.96
11135,5.836206896551725
11136,5.140298507462688
11137,5.982352941176474
11138,5.5339622641509445
11139,5.111475409836067
11140,5.335353535353536
11141,5.995121951219513
11142,5.517543859649124
11143,5.773214285714288
11144,2.331250000000001
11145,5.188235294117647
11146,5.773214285714288
11147,5.1750000000000025
11148,3.1
11149,5.477358490566039
11150,6.010000000000002
11151,4.918750000000001
11152,3.7397435897435902
11153,3.1017241379310354
11154,4.235135135135138
11155,5.541509433962265
11156,4.076056338028172
11157,2.737096774193548
11158,3.5979591836734706
11159,5.918333333333335
11160,3.9480769230769233
11161,5.440384615384617
11162,5.888750000000002
11163,5.694117647058825
11164,6.103370786516854
11165,2.774603174603176
11166,3.1
11167,5.135443037974685
11168,4.540000000000001
11169,3.8046153846153854
11170,3.7397435897435902
11171,5.754000000000002
11172,4.41904761904762
11173,4.483505154639178
11174,5.888750000000002
11175,3.8046153846153854
11176,5.796666666666668
11177,5.4298850574712665
11178,2.184905660377358
11179,4.000000000000003
11180,5.500000000000002
11181,5.694117647058825
11182,5.773214285714288
11183,5.135443037974685
11184,5.826229508196722
11185,5.541509433962265
11186,5.192
11187,4.695774647887325
11188,6.200000000000001
11189,3.8222222222222224
11190,5.833846153846155
11191,4.48730158730159
11192,4.000000000000003
11193,5.632183908045978
11194,3.034615384615385
11195,3.7991935483870973
11196,5.632183908045978
11197,4.910101010101012
11198,4.450847457627121
11199,3.7397435897435902
11200,5.508000000000002
11201,3.812857142857144
11202,5.335353535353536
11203,2.921649484536084
11204,4.292045454545459
11205,5.826229508196722
11206,3.1017241379310354
11207,5.045000000000001
11208,5.44109589041096
11209,5.982352941176474
11210,5.355172413793106
11211,5.363333333333335
11212,2.184905660377358
11213,2.469333333333334
11214,4.076056338028172
11215,6.103370786516854
11216,5.440384615384617
11217,6.231372549019609
11218,6.00752688172043
11219,2.772093023255815
11220,3.3812500000000005
11221,3.034615384615385
11222,5.111475409836067
11223,3.2114285714285726
11224,3.2114285714285726
11225,5.245360824742269
11226,5.477358490566039
11227,5.212727272727274
11228,4.627450980392158
11229,3.5061855670103137
11230,5.995121951219513
11231,5.836206896551725
11232,2.755056179775282
11233,3.4309859154929576
11234,3.2114285714285726
11235,3.2013698630137
11236,5.608333333333333
11237,4.914084507042255
11238,2.469333333333334
11239,5.257407407407408
11240,5.836206896551725
11241,5.833846153846155
11242,4.483505154639178
11243,5.608333333333333
11244,5.995121951219513
11245,3.4309859154929576
11246,4.4266666666666685
11247,2.921649484536084
11248,5.477358490566039
11249,2.4179999999999993
11250,3.6623376623376647
11251,5.135443037974685
11252,5.40515463917526
11253,5.971739130434783
11254,5.321875000000001
11255,5.7966101694915295
11256,4.912500000000001
11257,5.40515463917526
11258,2.3536231884057974
11259,6.958823529411766
11260,3.471084337349401
11261,5.40515463917526
11262,4.969230769230771
11263,4.000000000000003
11264,3.7991935483870973
11265,5.836206896551725
11266,6.077777777777779
11267,3.3812500000000005
11268,2.184905660377358
11269,3.4309859154929576
11270,4.568421052631582
11271,5.045000000000001
11272,3.650000000000002
11273,3.650000000000002
11274,3.5061855670103137
11275,5.398000000000001
11276,3.4309859154929576
11277,3.812857142857144
11278,2.514035087719298
11279,5.632183908045978
11280,4.076056338028172
11281,6.3896551724137955
11282,6.1957142857142875
11283,4.292045454545459
11284,4.190769230769233
11285,4.969230769230771
11286,5.045000000000001
11287,6.200000000000001
11288,5.632183908045978
11289,2.878846153846153
11290,6.958823529411766
11291,3.320512820512822
11292,4.450847457627121
11293,5.135443037974685
11294,6.077777777777779
11295,6.103370786516854
11296,5.995121951219513
11297,4.695774647887325
11298,6.231372549019609
11299,3.5061855670103137
11300,2.3297297297297304
11301,4.235135135135138
11302,4.912500000000001
11303,5.918333333333335
11304,5.4298850574712665
11305,5.833846153846155
11306,6.1957142857142875
11307,6.231372549019609
11308,5.523000000000001
11309,2.772093023255815
11310,5.4298850574712665
11311,5.188235294117647
11312,3.3812500000000005
11313,5.44109589041096
11314,5.40515463917526
11315,5.612244897959184
11316,2.772093023255815
11317,5.500000000000002
11318,4.150793650793652
11319,2.428846153846153
11320,6.103370786516854
11321,5.612244897959184
11322,5.111475409836067
11323,3.8222222222222224
11324,2.755056179775282
11325,4.6716049382716065
11326,6.00752688172043
11327,3.476000000000001
11328,5.1750000000000025
11329,2.469333333333334
11330,5.328813559322035
11331,6.1547169811320765
11332,6.103370786516854
11333,5.1436363636363645
11334,5.9679012345679014
11335,3.5979591836734706
11336,4.235135135135138
11337,4.4266666666666685
11338,3.1508771929824566
11339,5.446478873239438
11340,5.9679012345679014
11341,6.453725490196081
11342,5.592156862745099
11343,3.476000000000001
11344,5.632183908045978
11345,5.592156862745099
11346,5.96
11347,5.96
11348,4.969230769230771
11349,4.483505154639178
11350,5.436046511627909
11351,5.833846153846155
11352,3.4013698630137017
11353,2.612857142857144
11354,2.612857142857144
11355,2.5053571428571426
11356,4.292045454545459
11357,5.140298507462688
11358,4.918750000000001
11359,4.914084507042255
11360,2.737096774193548
11361,5.683928571428573
11362,4.466216216216219
11363,6.1547169811320765
11364,2.878846153846153
11365,2.331250000000001
11366,5.971739130434783
11367,2.184905660377358
11368,2.331250000000001
11369,5.508000000000002
11370,2.331250000000001
11371,2.331250000000001
11372,6.00752688172043
11373,4.568421052631582
11374,5.4298850574712665
11375,3.7991935483870973
11376,5.796666666666668
11377,6.453725490196081
11378,5.833846153846155
11379,4.466216216216219
11380,4.736507936507938
11381,3.320512820512822
11382,3.2114285714285726
11383,2.878846153846153
11384,3.2013698630137
11385,4.950943396226416
11386,5.212727272727274
11387,3.6623376623376647
11388,6.0280000000000005
11389,5.796666666666668
11390,3.2114285714285726
11391,4.000000000000003
11392,3.812857142857144
11393,5.836206896551725
11394,5.135443037974685
11395,5.214000000000001
11396,4.153846153846157
11397,6.00752688172043
11398,5.7966101694915295
11399,5.612244897959184
11400,6.00752688172043
11401,3.4309859154929576
11402,4.292045454545459
11403,5.715686274509805
11404,5.754000000000002
11405,3.5061855670103137
11406,5.140298507462688
11407,5.982352941176474
11408,5.363333333333335
11409,3.3812500000000005
11410,3.1508771929824566
11411,2.5053571428571426
11412,5.335353535353536
11413,4.000000000000003
11414,5.694117647058825
11415,5.328813559322035
11416,5.436046511627909
11417,5.632183908045978
11418,6.010000000000002
11419,4.736507936507938
11420,5.1750000000000025
11421,5.632183908045978
11422,5.140298507462688
11423,5.257407407407408
11424,3.5061855670103137
11425,2.921649484536084
11426,6.103370786516854
11427,4.9858024691358045
11428,2.3297297297297304
11429,5.140298507462688
11430,5.796666666666668
11431,3.4013698630137017
11432,6.00752688172043
11433,4.076056338028172
11434,2.3297297297297304
11435,5.618461538461544
11436,2.755056179775282
11437,5.436046511627909
11438,4.466216216216219
11439,5.883018867924529
11440,3.5061855670103137
11441,2.3297297297297304
11442,3.3812500000000005
11443,2.469333333333334
11444,3.6623376623376647
11445,5.335353535353536
11446,4.292045454545459
11447,4.292045454545459
11448,4.914084507042255
11449,5.335353535353536
11450,5.335353535353536
11451,3.7991935483870973
11452,4.910101010101012
11453,5.440384615384617
11454,4.153846153846157
11455,5.436046511627909
11456,3.3812500000000005
11457,5.140298507462688
11458,4.9858024691358045
11459,2.3297297297297304
11460,3.1017241379310354
11461,2.469333333333334
11462,5.796666666666668
11463,4.076056338028172
11464,5.440384615384617
11465,5.826229508196722
11466,5.446478873239438
11467,5.135443037974685
11468,4.48730158730159
11469,5.398000000000001
11470,6.1547169811320765
11471,3.8222222222222224
11472,3.6191011235955073
11473,5.9679012345679014
11474,5.257407407407408
11475,3.8046153846153854
11476,4.076056338028172
11477,4.41904761904762
11478,5.4298850574712665
11479,5.44109589041096
11480,5.541509433962265
11481,6.231372549019609
11482,3.1900000000000004
11483,5.982352941176474
11484,4.235135135135138
11485,2.772093023255815
11486,5.430392156862746
11487,4.6716049382716065
11488,6.1547169811320765
11489,3.2013698630137
11490,4.483505154639178
11491,3.8046153846153854
11492,2.755056179775282
11493,3.1017241379310354
11494,5.696296296296298
11495,6.48301886792453
11496,2.9392156862745096
11497,6.3896551724137955
11498,3.8046153846153854
11499,2.612857142857144
11500,4.815116279069769
11501,5.212727272727274
11502,3.725490196078432
11503,5.257407407407408
11504,6.103370786516854
11505,3.034615384615385
11506,6.1957142857142875
11507,5.592156862745099
11508,6.103370786516854
11509,5.663529411764708
11510,6.103370786516854
11511,4.914084507042255
11512,2.4179999999999993
11513,2.612857142857144
11514,5.683928571428573
11515,5.683928571428573
11516,3.2013698630137
11517,2.331250000000001
11518,5.508000000000002
11519,5.612244897959184
11520,5.796666666666668
11521,2.7216867469879533
11522,5.321875000000001
11523,5.663529411764708
11524,5.632183908045978
11525,5.836206896551725
11526,4.9858024691358045
11527,6.010000000000002
11528,6.00752688172043
11529,5.612244897959184
11530,4.705660377358492
11531,5.335353535353536
11532,4.153846153846157
11533,4.587500000000002
11534,5.40515463917526
11535,2.331250000000001
11536,3.6623376623376647
11537,5.918333333333335
11538,6.1957142857142875
11539,5.5339622641509445
11540,4.705660377358492
11541,3.812857142857144
11542,5.440384615384617
11543,5.694117647058825
11544,4.48730158730159
11545,6.0280000000000005
11546,5.1750000000000025
11547,3.5979591836734706
11548,5.335353535353536
11549,3.7991935483870973
11550,5.321875000000001
11551,2.772093023255815
11552,6.077777777777779
11553,5.683928571428573
11554,4.695774647887325
11555,5.562000000000003
11556,5.715686274509805
11557,3.1017241379310354
11558,5.632183908045978
11559,6.055555555555558
11560,5.694117647058825
11561,6.48301886792453
11562,5.168627450980393
11563,5.168627450980393
11564,4.627450980392158
11565,5.440384615384617
11566,5.398000000000001
11567,4.950943396226416
11568,5.971739130434783
11569,6.453725490196081
11570,4.914084507042255
11571,3.8046153846153854
11572,3.7397435897435902
11573,5.612244897959184
11574,4.000000000000003
11575,6.610526315789474
11576,3.6191011235955073
11577,6.453725490196081
11578,4.4266666666666685
11579,3.7991935483870973
11580,3.1
11581,3.8222222222222224
11582,4.670312500000001
11583,3.471084337349401
11584,4.914084507042255
11585,2.5053571428571426
11586,6.200000000000001
11587,3.4309859154929576
11588,3.1900000000000004
11589,5.4298850574712665
11590,5.192
11591,4.950943396226416
11592,5.045000000000001
11593,3.5979591836734706
11594,6.48301886792453
11595,5.663529411764708
11596,4.568421052631582
11597,5.632183908045978
11598,5.7966101694915295
11599,2.772093023255815
11600,3.6191011235955073
11601,4.150793650793652
11602,4.736507936507938
11603,3.320512820512822
11604,2.737096774193548
11605,4.292045454545459
11606,5.045000000000001
11607,6.103370786516854
11608,5.888750000000002
11609,3.3812500000000005
11610,4.627450980392158
11611,4.670312500000001
11612,5.045000000000001
11613,5.982352941176474
11614,4.540000000000001
11615,5.328813559322035
11616,3.471084337349401
11617,5.245360824742269
11618,3.034615384615385
11619,5.398000000000001
11620,5.1436363636363645
11621,5.618461538461544
11622,5.96
11623,5.694117647058825
11624,6.103370786516854
11625,3.7397435897435902
11626,4.627450980392158
11627,3.476000000000001
11628,4.000000000000003
11629,5.826229508196722
11630,2.774603174603176
11631,4.000000000000003
11632,2.3297297297297304
11633,5.7966101694915295
11634,5.796666666666668
11635,5.212727272727274
11636,6.0280000000000005
11637,5.321875000000001
11638,5.562000000000003
11639,2.774603174603176
11640,3.471084337349401
11641,5.045000000000001
11642,5.446478873239438
11643,3.2114285714285726
11644,3.7991935483870973
11645,3.471084337349401
11646,5.826229508196722
11647,4.722535211267608
11648,4.4266666666666685
11649,4.587500000000002
11650,6.103370786516854
11651,3.7397435897435902
11652,5.663529411764708
11653,5.703703703703705
11654,4.910101010101012
11655,3.2114285714285726
11656,2.755056179775282
11657,5.632183908045978
